variable_name,CONSIGN,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code,event_match_name
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic cardiomyopathy due to lysosomal disease (disorder),,,narrow,C,CARDIOMYOPATHY,COV,871649000,871649000,871649000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic cardiomyopathy due to neuromuscular disorder (disorder),,,narrow,C,CARDIOMYOPATHY,COV,890120009,890120009,890120009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic cardiomyopathy with genetic marker (disorder),,,narrow,C,CARDIOMYOPATHY,COV,471885006,471885006,471885006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic cardiomyopathy with hypotonia and lactic acidosis syndrome (disorder),,,narrow,C,CARDIOMYOPATHY,COV,718713000,718713000,718713000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic cardiomyopathy without obstruction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,195020003,195020003,195020003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic mitochondrial cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,472316006,472316006,472316006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic mitochondrial cardiomyopathy associated with cataracts and lactic acidosis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,472318007,472318007,472318007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophic obstructive cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,45227007,45227007,45227007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypertrophy of septomarginal trabeculation (disorder),,,narrow,C,CARDIOMYOPATHY,COV,406428006,406428006,406428006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypoplasia of trabecular portion of left ventricle (disorder),,,narrow,C,CARDIOMYOPATHY,COV,449353008,449353008,449353008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypoplasia of trabecular portion of right ventricle (disorder),,,narrow,C,CARDIOMYOPATHY,COV,448966009,448966009,448966009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypoplastic mitral papillary muscle (disorder),,,narrow,C,CARDIOMYOPATHY,COV,253413008,253413008,253413008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Hypoplastic tricuspid papillary muscle (disorder),,,narrow,C,CARDIOMYOPATHY,COV,253394004,253394004,253394004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Idiojunctional tachycardia (disorder),,,narrow,C,CARDIOMYOPATHY,COV,69730002,69730002,69730002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Idiopathic hypertrophic subaortic stenosis,C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,360465008,360465008,360465008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Idiopathic hypertrophic subaortic stenosis,C0700053,Idiopathic hypertrophic subaortic stenosis,narrow,C,CARDIOMYOPATHY,COV,83497002,83497002,83497002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Idiopathic myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,91025000,91025000,91025000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Incomplete atrioventricular block with atrioventricular response (disorder),,,narrow,C,CARDIOMYOPATHY,COV,77221000,77221000,77221000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infantile hypertrophic cardiomyopathy due to mitochondrial ribosomal protein L44 deficiency (disorder),,,narrow,C,CARDIOMYOPATHY,COV,771513008,771513008,771513008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infection causing myoendocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,723865005,723865005,723865005,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of aortic valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459068007,459068007,459068007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of cardiac valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459067002,459067002,459067002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of cardiac valve with vegetation (disorder),,,narrow,C,CARDIOMYOPATHY,COV,1141647009,1141647009,1141647009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of common atrioventricular valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459178008,459178008,459178008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of left atrioventricular (not morphologically mitral) valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459158000,459158000,459158000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of mitral valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459152004,459152004,459152004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of pulmonary valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459153009,459153009,459153009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of right atrioventricular (not morphologically tricuspid) valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459159008,459159008,459159008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of tricuspid valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459151006,459151006,459151006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infective endocarditis of truncal valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,459154003,459154003,459154003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Infiltrative cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,871646007,871646007,871646007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Inflammatory cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,471841009,471841009,471841009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Intermittent second degree atrioventricular block (disorder),,,narrow,C,CARDIOMYOPATHY,COV,251114004,251114004,251114004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Interstitial myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,37925008,37925008,37925008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Ischemic congestive cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,426856002,426856002,426856002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Ischemic dilated cardiomyopathy due to coronary artery disease (disorder),,,narrow,C,CARDIOMYOPATHY,COV,472100003,472100003,472100003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Ischemic myocardial dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,281091000,281091000,281091000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Isolated (Fiedler-s) myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,266238009,266238009,266238009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Isolated diffuse granulomatous myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,55482007,55482007,55482007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Junctional escape beats (disorder),,,narrow,C,CARDIOMYOPATHY,COV,47830009,47830009,47830009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Junctional premature beats (disorder),,,narrow,C,CARDIOMYOPATHY,COV,81681009,81681009,81681009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Keratosis palmoplantaris and arrhythmogenic cardiomyopathy syndrome (disorder),,,narrow,C,CARDIOMYOPATHY,COV,715535009,715535009,715535009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Keshan disease (disorder),,,narrow,C,CARDIOMYOPATHY,COV,46939000,46939000,46939000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Left ventricular cardiac dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,429589006,429589006,429589006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Left ventricular diastolic dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,395704004,395704004,395704004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Left ventricular myocardial noncompaction cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,447935001,447935001,447935001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Left ventricular systolic dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,134401001,134401001,134401001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Lymphocytic myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,427443009,427443009,427443009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,MacCallum-s patch (disorder),,,narrow,C,CARDIOMYOPATHY,COV,83014000,83014000,83014000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Malignant tumor of myocardium (disorder),,,narrow,C,CARDIOMYOPATHY,COV,363437005,363437005,363437005,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Maternally inherited cardiomyopathy and hearing loss syndrome (disorder),,,narrow,C,CARDIOMYOPATHY,COV,724173009,724173009,724173009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Maternally inherited mitochondrial cardiomyopathy and myopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,472320005,472320005,472320005,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Measles myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,74918002,74918002,74918002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Meningococcal myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,91468009,91468009,91468009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Microcephalus cardiomyopathy syndrome (disorder),,,narrow,C,CARDIOMYOPATHY,COV,719380003,719380003,719380003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Microinfarct of heart (disorder),,,narrow,C,CARDIOMYOPATHY,COV,42531007,42531007,42531007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Microvascular ischemia of myocardium (disorder),,,narrow,C,CARDIOMYOPATHY,COV,697976003,697976003,697976003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitochondrial cardiomyopathy (disorder),,,narrow,C,CARDIOMYOPATHY,COV,472315005,472315005,472315005,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitochondrial encephalocardiomyopathy due to transmembrane protein 70 mutation (disorder),,,narrow,C,CARDIOMYOPATHY,COV,718212006,718212006,718212006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to mitochondrial transfer ribonucleic acid translation optimization 1 deficiency (disorder),,,narrow,C,CARDIOMYOPATHY,COV,771478008,771478008,771478008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitral papillary muscle abnormality (disorder),,,narrow,C,CARDIOMYOPATHY,COV,253410006,253410006,253410006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitral papillary muscle dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,266252006,266252006,266252006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mitral papillary muscle rupture (disorder),,,narrow,C,CARDIOMYOPATHY,COV,266250003,266250003,266250003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mixed myocardial ischemia and infarction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,428196007,428196007,428196007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mobitz type I incomplete atrioventricular block (disorder),,,narrow,C,CARDIOMYOPATHY,COV,54016002,54016002,54016002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mobitz type II atrioventricular block (disorder),,,narrow,C,CARDIOMYOPATHY,COV,28189009,28189009,28189009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Multiple mitral papillary muscles with hammock valve (disorder),,,narrow,C,CARDIOMYOPATHY,COV,448844001,448844001,448844001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Mumps myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,63462008,63462008,63462008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Muscle and heart glycogen synthase deficiency (disorder),,,narrow,C,CARDIOMYOPATHY,COV,725027004,725027004,725027004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial bridge of coronary artery (disorder),,,narrow,C,CARDIOMYOPATHY,COV,424045003,424045003,424045003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial degeneration (disorder),,,narrow,C,CARDIOMYOPATHY,COV,64077000,64077000,64077000,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial disease,C0878544,Cardiomyopathies,narrow,C,CARDIOMYOPATHY,COV,57809008,57809008,57809008,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial dysfunction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,233928007,233928007,233928007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial infarction (disorder),,,narrow,C,CARDIOMYOPATHY,COV,22298006,22298006,22298006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial infarction due to atherothrombotic coronary artery disease (disorder),,,narrow,C,CARDIOMYOPATHY,COV,726499301000119105,726499301000119105,726499301000119105,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial infarction due to demand ischemia (disorder),,,narrow,C,CARDIOMYOPATHY,COV,16837681000119104,16837681000119104,16837681000119104,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial infarction in recovery phase (disorder),,,narrow,C,CARDIOMYOPATHY,COV,418044006,418044006,418044006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial infarction with non-obstructive coronary artery (disorder),,,narrow,C,CARDIOMYOPATHY,COV,879955009,879955009,879955009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial ischemia (disorder),,,narrow,C,CARDIOMYOPATHY,COV,414795007,414795007,414795007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial ischemia during surgery (disorder),,,narrow,C,CARDIOMYOPATHY,COV,10971000087107,10971000087107,10971000087107,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocardial ischemia of newborn (disorder),,,narrow,C,CARDIOMYOPATHY,COV,276516009,276516009,276516009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis (disorder),,,narrow,C,CARDIOMYOPATHY,COV,50920009,50920009,50920009,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis associated with acquired immunodeficiency syndrome (disorder),,,narrow,C,CARDIOMYOPATHY,COV,421929001,421929001,421929001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Genus Aspergillus (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460338001,460338001,460338001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Genus Borrelia (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460620006,460620006,460620006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Genus Candida (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460329003,460329003,460329003,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Genus Rickettsia (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460317007,460317007,460317007,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Influenza A virus (disorder),,,narrow,C,CARDIOMYOPATHY,COV,10629351000119108,10629351000119108,10629351000119108,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Influenza A virus subtype H1N1 (disorder),,,narrow,C,CARDIOMYOPATHY,COV,142951000119106,142951000119106,142951000119106,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Neisseria gonorrhoeae (disorder),,,narrow,C,CARDIOMYOPATHY,COV,1052287002,1052287002,1052287002,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by Order Spirochaetales (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460352004,460352004,460352004,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by drug (disorder),,,narrow,C,CARDIOMYOPATHY,COV,72527006,72527006,72527006,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by echovirus (disorder),,,narrow,C,CARDIOMYOPATHY,COV,460345001,460345001,460345001,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by influenza virus (disorder),,,narrow,C,CARDIOMYOPATHY,COV,78046005,78046005,78046005,C_CARDIOMYOPATHY_COV
C_CARDIOMYOPATHY_COV,yes,Cardiomyopathy excl. myo and pericarditis and stress,SNOMEDCT_US,Myocarditis caused by physical agent (disorder),,,narrow,C,CARDIOMYOPATHY,COV,79096004,79096004,79096004,C_CARDIOMYOPATHY_COV
